location,recordingDate,method,taskLength,transcriber,species,speciesIndividualComment,speciesIndividualNumber,vocalization,abundance,startTime,tagLength,minFreq,maxFreq,internal_tag_id
UPPER-HOTSPRINGS,2024-06-28 02:03:44,None,3.99,Not Assigned,Noise,AUTO ID,1,Non-vocal,1,0.1,3.8936,2000,106000,
UPPER-HOTSPRINGS,2024-06-28 02:03:01,None,2,Not Assigned,Noise,AUTO ID,1,Non-vocal,1,0.1,1.8968,2000,106000,
UPPER-HOTSPRINGS,2024-06-28 02:01:35,None,2,Not Assigned,Noise,AUTO ID,1,Non-vocal,1,0.1,1.8968,2000,106000,
UPPER-HOTSPRINGS,2024-06-28 02:01:11,None,2,Not Assigned,Noise,AUTO ID,1,Non-vocal,1,0.1,1.8968,2000,106000,
UPPER-HOTSPRINGS,2024-06-28 01:57:27,None,2,Not Assigned,Noise,AUTO ID,1,Non-vocal,1,0.1,1.8968,2000,106000,
UPPER-HOTSPRINGS,2024-06-28 01:56:27,None,2,Not Assigned,Noise,AUTO ID,1,Non-vocal,1,0.1,1.8968,2000,106000,
UPPER-HOTSPRINGS,2024-06-28 01:53:27,None,2,Not Assigned,Noise,AUTO ID,1,Non-vocal,1,0.1,1.8968,2000,106000,
UPPER-HOTSPRINGS,2024-06-28 01:49:07,None,2,Not Assigned,Noise,AUTO ID,1,Non-vocal,1,0.1,1.8968,2000,106000,
UPPER-HOTSPRINGS,2024-06-28 01:45:48,None,2,Not Assigned,Noise,AUTO ID,1,Non-vocal,1,0.1,1.8968,2000,106000,
UPPER-HOTSPRINGS,2024-06-28 01:43:56,None,2,Not Assigned,Noise,AUTO ID,1,Non-vocal,1,0.1,1.8968,2000,106000,
UPPER-HOTSPRINGS,2024-06-28 01:41:52,None,2,Not Assigned,Noise,AUTO ID,1,Non-vocal,1,0.1,1.8968,2000,106000,
UPPER-HOTSPRINGS,2024-06-28 01:41:36,None,2,Not Assigned,Noise,AUTO ID,1,Non-vocal,1,0.1,1.8968,2000,106000,
UPPER-HOTSPRINGS,2024-06-28 01:35:32,None,2,Not Assigned,Noise,AUTO ID,1,Non-vocal,1,0.1,1.8968,2000,106000,
UPPER-HOTSPRINGS,2024-06-28 01:26:40,None,2,Not Assigned,Noise,AUTO ID,1,Non-vocal,1,0.1,1.8968,2000,106000,
UPPER-HOTSPRINGS,2024-06-28 01:19:49,None,2,Not Assigned,Noise,AUTO ID,1,Non-vocal,1,0.1,1.8968,2000,106000,
UPPER-HOTSPRINGS,2024-06-28 01:12:12,None,2,Not Assigned,Noise,AUTO ID,1,Non-vocal,1,0.1,1.8968,2000,106000,
UPPER-HOTSPRINGS,2024-06-28 01:11:31,None,2,Not Assigned,Noise,AUTO ID,1,Non-vocal,1,0.1,1.8968,2000,106000,
UPPER-HOTSPRINGS,2024-06-28 01:09:41,None,2,Not Assigned,Noise,AUTO ID,1,Non-vocal,1,0.1,1.8968,2000,106000,
UPPER-HOTSPRINGS,2024-06-28 01:07:37,None,2,Not Assigned,Noise,AUTO ID,1,Non-vocal,1,0.1,1.8968,2000,106000,
UPPER-HOTSPRINGS,2024-06-28 01:06:30,None,2,Not Assigned,Noise,AUTO ID,1,Non-vocal,1,0.1,1.8968,2000,106000,
UPPER-HOTSPRINGS,2024-06-28 01:05:05,None,2,Not Assigned,Noise,AUTO ID,1,Non-vocal,1,0.1,1.8968,2000,106000,
UPPER-HOTSPRINGS,2024-06-28 01:04:19,None,2,Not Assigned,Noise,AUTO ID,1,Non-vocal,1,0.1,1.8968,2000,106000,
UPPER-HOTSPRINGS,2024-06-28 01:03:55,None,2,Not Assigned,Noise,AUTO ID,1,Non-vocal,1,0.1,1.8968,2000,106000,
UPPER-HOTSPRINGS,2024-06-28 01:02:31,None,2,Not Assigned,Noise,AUTO ID,1,Non-vocal,1,0.1,1.8968,2000,106000,
UPPER-HOTSPRINGS,2024-06-28 01:02:14,None,2,Not Assigned,Noise,AUTO ID,1,Non-vocal,1,0.1,1.8968,2000,106000,
UPPER-HOTSPRINGS,2024-06-28 00:57:02,None,2,Not Assigned,Noise,AUTO ID,1,Non-vocal,1,0.1,1.8968,2000,106000,
UPPER-HOTSPRINGS,2024-06-28 00:56:13,None,2,Not Assigned,Noise,AUTO ID,1,Non-vocal,1,0.1,1.8968,2000,106000,
UPPER-HOTSPRINGS,2024-06-28 00:52:42,None,2,Not Assigned,Noise,AUTO ID,1,Non-vocal,1,0.1,1.8968,2000,106000,
UPPER-HOTSPRINGS,2024-06-28 00:51:34,None,2,Not Assigned,Noise,AUTO ID,1,Non-vocal,1,0.1,1.8968,2000,106000,
UPPER-HOTSPRINGS,2024-06-28 00:48:28,None,2,Not Assigned,Noise,AUTO ID,1,Non-vocal,1,0.1,1.8968,2000,106000,
UPPER-HOTSPRINGS,2024-06-28 00:46:53,None,2,Not Assigned,Noise,AUTO ID,1,Non-vocal,1,0.1,1.8968,2000,106000,
UPPER-HOTSPRINGS,2024-06-28 00:40:45,None,2,Not Assigned,Noise,AUTO ID,1,Non-vocal,1,0.1,1.8968,2000,106000,
UPPER-HOTSPRINGS,2024-06-28 00:40:33,None,2,Not Assigned,Noise,AUTO ID,1,Non-vocal,1,0.1,1.8968,2000,106000,
UPPER-HOTSPRINGS,2024-06-28 00:34:58,None,2,Not Assigned,Noise,AUTO ID,1,Non-vocal,1,0.1,1.8968,2000,106000,
UPPER-HOTSPRINGS,2024-06-28 00:34:56,None,2,Not Assigned,Noise,AUTO ID,1,Non-vocal,1,0.1,1.8968,2000,106000,
UPPER-HOTSPRINGS,2024-06-28 00:34:30,None,2,Not Assigned,Noise,AUTO ID,1,Non-vocal,1,0.1,1.8968,2000,106000,
UPPER-HOTSPRINGS,2024-06-28 00:29:48,None,2,Not Assigned,Noise,AUTO ID,1,Non-vocal,1,0.1,1.8968,2000,106000,
UPPER-HOTSPRINGS,2024-06-28 00:29:29,None,2,Not Assigned,Noise,AUTO ID,1,Non-vocal,1,0.1,1.8968,2000,106000,
UPPER-HOTSPRINGS,2024-06-28 00:24:45,None,2,Not Assigned,Noise,AUTO ID,1,Non-vocal,1,0.1,1.8968,2000,106000,
UPPER-HOTSPRINGS,2024-06-28 00:04:41,None,2,Not Assigned,Noise,AUTO ID,1,Non-vocal,1,0.1,1.8968,2000,106000,
UPPER-HOTSPRINGS,2024-06-28 00:04:27,None,2,Not Assigned,Noise,AUTO ID,1,Non-vocal,1,0.1,1.8968,2000,106000,
GOLF-COURSE,2024-06-28 23:27:06,None,2,Not Assigned,Noise,AUTO ID,1,Non-vocal,1,0.1,1.8968,2000,106000,
GOLF-COURSE,2024-06-28 23:23:21,None,2,Not Assigned,Noise,AUTO ID,1,Non-vocal,1,0.1,1.8968,2000,106000,
GOLF-COURSE,2024-06-28 23:20:24,None,2,Not Assigned,Noise,AUTO ID,1,Non-vocal,1,0.1,1.8968,2000,106000,
GOLF-COURSE,2024-06-28 23:17:59,None,2,Not Assigned,Noise,AUTO ID,1,Non-vocal,1,0.1,1.8968,2000,106000,
GOLF-COURSE,2024-06-28 22:45:17,None,3.99,Not Assigned,Noise,AUTO ID,1,Non-vocal,1,0.1,3.8936,2000,106000,
GOLF-COURSE,2024-06-28 22:44:28,None,3.99,Not Assigned,Noise,AUTO ID,1,Non-vocal,1,0.1,3.8936,2000,106000,
GOLF-COURSE,2024-06-28 22:42:40,None,2,Not Assigned,Noise,AUTO ID,1,Non-vocal,1,0.1,1.8968,2000,106000,
GOLF-COURSE,2024-06-28 03:09:24,None,2,Not Assigned,Noise,AUTO ID,1,Non-vocal,1,0.1,1.8968,2000,106000,
GOLF-COURSE,2024-06-28 03:09:06,None,2,Not Assigned,Noise,AUTO ID,1,Non-vocal,1,0.1,1.8968,2000,106000,
GOLF-COURSE,2024-06-28 02:58:40,None,2.05,Not Assigned,Noise,AUTO ID,1,Non-vocal,1,0.1,1.948,2000,106000,
GOLF-COURSE,2024-06-28 02:48:49,None,2,Not Assigned,Noise,AUTO ID,1,Non-vocal,1,0.1,1.8968,2000,106000,
GOLF-COURSE,2024-06-28 02:46:21,None,2,Not Assigned,Noise,AUTO ID,1,Non-vocal,1,0.1,1.8968,2000,106000,
GOLF-COURSE,2024-06-28 02:45:08,None,2,Not Assigned,Noise,AUTO ID,1,Non-vocal,1,0.1,1.8968,2000,106000,
GOLF-COURSE,2024-06-28 02:41:38,None,2,Not Assigned,Noise,AUTO ID,1,Non-vocal,1,0.1,1.8968,2000,106000,
GOLF-COURSE,2024-06-28 02:35:43,None,2,Not Assigned,Noise,AUTO ID,1,Non-vocal,1,0.1,1.8968,2000,106000,
GOLF-COURSE,2024-06-28 02:32:50,None,2,Not Assigned,Noise,AUTO ID,1,Non-vocal,1,0.1,1.8968,2000,106000,
GOLF-COURSE,2024-06-28 02:25:38,None,2,Not Assigned,Noise,AUTO ID,1,Non-vocal,1,0.1,1.8968,2000,106000,
GOLF-COURSE,2024-06-28 02:25:10,None,2,Not Assigned,Noise,AUTO ID,1,Non-vocal,1,0.1,1.8968,2000,106000,
GOLF-COURSE,2024-06-28 02:24:50,None,2,Not Assigned,Noise,AUTO ID,1,Non-vocal,1,0.1,1.8968,2000,106000,
GOLF-COURSE,2024-06-28 02:23:23,None,2,Not Assigned,Noise,AUTO ID,1,Non-vocal,1,0.1,1.8968,2000,106000,
GOLF-COURSE,2024-06-28 02:23:01,None,2,Not Assigned,Noise,AUTO ID,1,Non-vocal,1,0.1,1.8968,2000,106000,
GOLF-COURSE,2024-06-28 02:16:22,None,2,Not Assigned,Noise,AUTO ID,1,Non-vocal,1,0.1,1.8968,2000,106000,
GOLF-COURSE,2024-06-28 02:16:12,None,2,Not Assigned,Noise,AUTO ID,1,Non-vocal,1,0.1,1.8968,2000,106000,
GOLF-COURSE,2024-06-28 02:12:19,None,2,Not Assigned,Noise,AUTO ID,1,Non-vocal,1,0.1,1.8968,2000,106000,
GOLF-COURSE,2024-06-28 02:11:15,None,2,Not Assigned,Noise,AUTO ID,1,Non-vocal,1,0.1,1.8968,2000,106000,
GOLF-COURSE,2024-06-28 02:09:50,None,2,Not Assigned,Noise,AUTO ID,1,Non-vocal,1,0.1,1.8968,2000,106000,
GOLF-COURSE,2024-06-28 02:08:31,None,2,Not Assigned,Noise,AUTO ID,1,Non-vocal,1,0.1,1.8968,2000,106000,
GOLF-COURSE,2024-06-28 02:00:29,None,2,Not Assigned,Noise,AUTO ID,1,Non-vocal,1,0.1,1.8968,2000,106000,
GOLF-COURSE,2024-06-28 01:57:55,None,2,Not Assigned,Noise,AUTO ID,1,Non-vocal,1,0.1,1.8968,2000,106000,
GOLF-COURSE,2024-06-28 01:57:22,None,2,Not Assigned,Noise,AUTO ID,1,Non-vocal,1,0.1,1.8968,2000,106000,
GOLF-COURSE,2024-06-28 01:56:54,None,2,Not Assigned,Noise,AUTO ID,1,Non-vocal,1,0.1,1.8968,2000,106000,
GOLF-COURSE,2024-06-28 01:53:03,None,2,Not Assigned,Noise,AUTO ID,1,Non-vocal,1,0.1,1.8968,2000,106000,
GOLF-COURSE,2024-06-28 01:47:30,None,2,Not Assigned,Noise,AUTO ID,1,Non-vocal,1,0.1,1.8968,2000,106000,
GOLF-COURSE,2024-06-28 01:47:06,None,2,Not Assigned,Noise,AUTO ID,1,Non-vocal,1,0.1,1.8968,2000,106000,
GOLF-COURSE,2024-06-28 01:37:42,None,2,Not Assigned,Noise,AUTO ID,1,Non-vocal,1,0.1,1.8968,2000,106000,
GOLF-COURSE,2024-06-28 01:37:07,None,2,Not Assigned,Noise,AUTO ID,1,Non-vocal,1,0.1,1.8968,2000,106000,
GOLF-COURSE,2024-06-28 01:35:43,None,2,Not Assigned,Noise,AUTO ID,1,Non-vocal,1,0.1,1.8968,2000,106000,
GOLF-COURSE,2024-06-28 01:29:48,None,2,Not Assigned,Noise,AUTO ID,1,Non-vocal,1,0.1,1.8968,2000,106000,
GOLF-COURSE,2024-06-28 01:24:30,None,2,Not Assigned,Noise,AUTO ID,1,Non-vocal,1,0.1,1.8968,2000,106000,
GOLF-COURSE,2024-06-28 01:21:14,None,2,Not Assigned,Noise,AUTO ID,1,Non-vocal,1,0.1,1.8968,2000,106000,
GOLF-COURSE,2024-06-28 01:20:23,None,2,Not Assigned,Noise,AUTO ID,1,Non-vocal,1,0.1,1.8968,2000,106000,
GOLF-COURSE,2024-06-28 01:19:38,None,2,Not Assigned,Noise,AUTO ID,1,Non-vocal,1,0.1,1.8968,2000,106000,
GOLF-COURSE,2024-06-28 01:16:58,None,2,Not Assigned,Noise,AUTO ID,1,Non-vocal,1,0.1,1.8968,2000,106000,
GOLF-COURSE,2024-06-28 01:14:16,None,2,Not Assigned,Noise,AUTO ID,1,Non-vocal,1,0.1,1.8968,2000,106000,
GOLF-COURSE,2024-06-28 01:00:32,None,2,Not Assigned,Noise,AUTO ID,1,Non-vocal,1,0.1,1.8968,2000,106000,
GOLF-COURSE,2024-06-28 00:54:13,None,2,Not Assigned,Noise,AUTO ID,1,Non-vocal,1,0.1,1.8968,2000,106000,
GOLF-COURSE,2024-06-28 00:54:05,None,2,Not Assigned,Noise,AUTO ID,1,Non-vocal,1,0.1,1.8968,2000,106000,
GOLF-COURSE,2024-06-28 00:53:02,None,2,Not Assigned,Noise,AUTO ID,1,Non-vocal,1,0.1,1.8968,2000,106000,
GOLF-COURSE,2024-06-28 00:52:57,None,2,Not Assigned,Noise,AUTO ID,1,Non-vocal,1,0.1,1.8968,2000,106000,
GOLF-COURSE,2024-06-28 00:46:22,None,2,Not Assigned,Noise,AUTO ID,1,Non-vocal,1,0.1,1.8968,2000,106000,
GOLF-COURSE,2024-06-28 00:44:53,None,2,Not Assigned,Noise,AUTO ID,1,Non-vocal,1,0.1,1.8968,2000,106000,
GOLF-COURSE,2024-06-28 00:42:13,None,2,Not Assigned,Noise,AUTO ID,1,Non-vocal,1,0.1,1.8968,2000,106000,
GOLF-COURSE,2024-06-28 00:41:32,None,2,Not Assigned,Noise,AUTO ID,1,Non-vocal,1,0.1,1.8968,2000,106000,
GOLF-COURSE,2024-06-28 00:40:57,None,2,Not Assigned,Noise,AUTO ID,1,Non-vocal,1,0.1,1.8968,2000,106000,
GOLF-COURSE,2024-06-28 00:39:49,None,2,Not Assigned,Noise,AUTO ID,1,Non-vocal,1,0.1,1.8968,2000,106000,
GOLF-COURSE,2024-06-28 00:38:14,None,2,Not Assigned,Noise,AUTO ID,1,Non-vocal,1,0.1,1.8968,2000,106000,
GOLF-COURSE,2024-06-28 00:25:18,None,2,Not Assigned,Noise,AUTO ID,1,Non-vocal,1,0.1,1.8968,2000,106000,
GOLF-COURSE,2024-06-28 00:24:04,None,2.12,Not Assigned,Noise,AUTO ID,1,Non-vocal,1,0.1,2.0248,2000,106000,
GOLF-COURSE,2024-06-28 00:23:46,None,2,Not Assigned,Noise,AUTO ID,1,Non-vocal,1,0.1,1.8968,2000,106000,
GOLF-COURSE,2024-06-28 00:06:01,None,2,Not Assigned,Noise,AUTO ID,1,Non-vocal,1,0.1,1.8968,2000,106000,
GOLF-COURSE,2024-06-28 00:05:29,None,2,Not Assigned,Noise,AUTO ID,1,Non-vocal,1,0.1,1.8968,2000,106000,
GOLF-COURSE,2024-06-28 00:05:05,None,2,Not Assigned,Noise,AUTO ID,1,Non-vocal,1,0.1,1.8968,2000,106000,
GOLF-COURSE,2024-06-28 00:01:02,None,2,Not Assigned,Noise,AUTO ID,1,Non-vocal,1,0.1,1.8968,2000,106000,
FENLANDS,2024-06-28 22:51:35,None,2,Not Assigned,Noise,AUTO ID,1,Non-vocal,1,0.1,1.8968,2000,106000,
FENLANDS,2024-06-28 05:01:48,None,2,Not Assigned,Noise,AUTO ID,1,Non-vocal,1,0.1,1.8968,2000,106000,
FENLANDS,2024-06-28 04:54:20,None,2,Not Assigned,Noise,AUTO ID,1,Non-vocal,1,0.1,1.8968,2000,106000,
FENLANDS,2024-06-28 03:31:36,None,2,Not Assigned,Noise,AUTO ID,1,Non-vocal,1,0.1,1.8968,2000,106000,
FENLANDS,2024-06-28 01:37:45,None,2,Not Assigned,Noise,AUTO ID,1,Non-vocal,1,0.1,1.8968,2000,106000,
FENLANDS,2024-06-28 00:56:13,None,2.02,Not Assigned,Noise,AUTO ID,1,Non-vocal,1,0.1,1.9224,2000,106000,
FENLANDS,2024-06-28 00:51:04,None,2,Not Assigned,Noise,AUTO ID,1,Non-vocal,1,0.1,1.8968,2000,106000,
FENLANDS,2024-06-28 00:44:22,None,2,Not Assigned,Noise,AUTO ID,1,Non-vocal,1,0.1,1.8968,2000,106000,
FENLANDS,2024-06-28 00:35:44,None,2,Not Assigned,Noise,AUTO ID,1,Non-vocal,1,0.1,1.8968,2000,106000,
FENLANDS,2024-06-28 00:27:54,None,2,Not Assigned,Noise,AUTO ID,1,Non-vocal,1,0.1,1.8968,2000,106000,
FENLANDS,2024-06-28 00:25:58,None,2,Not Assigned,Noise,AUTO ID,1,Non-vocal,1,0.1,1.8968,2000,106000,
FENLANDS,2024-06-28 00:25:34,None,2,Not Assigned,Noise,AUTO ID,1,Non-vocal,1,0.1,1.8968,2000,106000,
FENLANDS,2024-06-28 00:24:10,None,2,Not Assigned,Noise,AUTO ID,1,Non-vocal,1,0.1,1.8968,2000,106000,
GOLF-COURSE,2024-06-29 23:09:24,None,2,Not Assigned,Noise,AUTO ID,1,Non-vocal,1,0.1,1.8968,2000,106000,
GOLF-COURSE,2024-06-29 22:57:08,None,2,Not Assigned,Noise,AUTO ID,1,Non-vocal,1,0.1,1.8968,2000,106000,
GOLF-COURSE,2024-06-29 22:57:05,None,2,Not Assigned,Noise,AUTO ID,1,Non-vocal,1,0.1,1.8968,2000,106000,
GOLF-COURSE,2024-06-29 22:56:40,None,2,Not Assigned,Noise,AUTO ID,1,Non-vocal,1,0.1,1.8968,2000,106000,
GOLF-COURSE,2024-06-29 04:02:17,None,2,Not Assigned,Noise,AUTO ID,1,Non-vocal,1,0.1,1.8968,2000,106000,
GOLF-COURSE,2024-06-29 03:38:16,None,2,Not Assigned,Noise,AUTO ID,1,Non-vocal,1,0.1,1.8968,2000,106000,
GOLF-COURSE,2024-06-29 03:08:59,None,2,Not Assigned,Noise,AUTO ID,1,Non-vocal,1,0.1,1.8968,2000,106000,
GOLF-COURSE,2024-06-29 03:05:13,None,2,Not Assigned,Noise,AUTO ID,1,Non-vocal,1,0.1,1.8968,2000,106000,
GOLF-COURSE,2024-06-29 02:58:52,None,3.99,Not Assigned,Noise,AUTO ID,1,Non-vocal,1,0.1,3.8936,2000,106000,
GOLF-COURSE,2024-06-29 02:55:55,None,3.99,Not Assigned,Noise,AUTO ID,1,Non-vocal,1,0.1,3.8936,2000,106000,
GOLF-COURSE,2024-06-29 02:35:49,None,2,Not Assigned,Noise,AUTO ID,1,Non-vocal,1,0.1,1.8968,2000,106000,
GOLF-COURSE,2024-06-29 02:30:06,None,2,Not Assigned,Noise,AUTO ID,1,Non-vocal,1,0.1,1.8968,2000,106000,
GOLF-COURSE,2024-06-29 02:09:57,None,2,Not Assigned,Noise,AUTO ID,1,Non-vocal,1,0.1,1.8968,2000,106000,
GOLF-COURSE,2024-06-29 02:04:17,None,2,Not Assigned,Noise,AUTO ID,1,Non-vocal,1,0.1,1.8968,2000,106000,
GOLF-COURSE,2024-06-29 02:02:26,None,2,Not Assigned,Noise,AUTO ID,1,Non-vocal,1,0.1,1.8968,2000,106000,
GOLF-COURSE,2024-06-29 01:10:29,None,2,Not Assigned,Noise,AUTO ID,1,Non-vocal,1,0.1,1.8968,2000,106000,
GOLF-COURSE,2024-06-29 00:56:45,None,2,Not Assigned,Noise,AUTO ID,1,Non-vocal,1,0.1,1.8968,2000,106000,
GOLF-COURSE,2024-06-29 00:54:44,None,3.99,Not Assigned,Noise,AUTO ID,1,Non-vocal,1,0.1,3.8936,2000,106000,
GOLF-COURSE,2024-06-29 00:38:34,None,3.99,Not Assigned,Noise,AUTO ID,1,Non-vocal,1,0.1,3.8936,2000,106000,
GOLF-COURSE,2024-06-29 00:33:52,None,2,Not Assigned,Noise,AUTO ID,1,Non-vocal,1,0.1,1.8968,2000,106000,
GOLF-COURSE,2024-06-29 00:25:44,None,2,Not Assigned,Noise,AUTO ID,1,Non-vocal,1,0.1,1.8968,2000,106000,
GOLF-COURSE,2024-06-29 00:23:13,None,2,Not Assigned,Noise,AUTO ID,1,Non-vocal,1,0.1,1.8968,2000,106000,
GOLF-COURSE,2024-06-29 00:19:49,None,3.99,Not Assigned,Noise,AUTO ID,1,Non-vocal,1,0.1,3.8936,2000,106000,
GOLF-COURSE,2024-06-29 00:18:24,None,2,Not Assigned,Noise,AUTO ID,1,Non-vocal,1,0.1,1.8968,2000,106000,
GOLF-COURSE,2024-06-29 00:10:05,None,2,Not Assigned,Noise,AUTO ID,1,Non-vocal,1,0.1,1.8968,2000,106000,
GOLF-COURSE,2024-06-29 00:07:34,None,2,Not Assigned,Noise,AUTO ID,1,Non-vocal,1,0.1,1.8968,2000,106000,
GOLF-COURSE,2024-06-29 00:00:47,None,2,Not Assigned,Noise,AUTO ID,1,Non-vocal,1,0.1,1.8968,2000,106000,
FENLANDS,2024-06-29 23:57:28,None,2,Not Assigned,Noise,AUTO ID,1,Non-vocal,1,0.1,1.8968,2000,106000,
FENLANDS,2024-06-29 22:54:44,None,2,Not Assigned,Noise,AUTO ID,1,Non-vocal,1,0.1,1.8968,2000,106000,
UPPER-HOTSPRINGS,2024-06-30 01:06:32,None,2,Not Assigned,Noise,AUTO ID,1,Non-vocal,1,0.1,1.8968,2000,106000,
GOLF-COURSE,2024-06-30 23:45:37,None,2,Not Assigned,Noise,AUTO ID,1,Non-vocal,1,0.1,1.8968,2000,106000,
GOLF-COURSE,2024-06-30 23:37:37,None,2,Not Assigned,Noise,AUTO ID,1,Non-vocal,1,0.1,1.8968,2000,106000,
GOLF-COURSE,2024-06-30 23:19:31,None,2,Not Assigned,Noise,AUTO ID,1,Non-vocal,1,0.1,1.8968,2000,106000,
GOLF-COURSE,2024-06-30 22:50:47,None,2,Not Assigned,Noise,AUTO ID,1,Non-vocal,1,0.1,1.8968,2000,106000,
GOLF-COURSE,2024-06-30 22:44:52,None,3.99,Not Assigned,Noise,AUTO ID,1,Non-vocal,1,0.1,3.8936,2000,106000,
GOLF-COURSE,2024-06-30 04:50:44,None,2,Not Assigned,Noise,AUTO ID,1,Non-vocal,1,0.1,1.8968,2000,106000,
GOLF-COURSE,2024-06-30 04:27:59,None,2,Not Assigned,Noise,AUTO ID,1,Non-vocal,1,0.1,1.8968,2000,106000,
GOLF-COURSE,2024-06-30 03:27:07,None,3.99,Not Assigned,Noise,AUTO ID,1,Non-vocal,1,0.1,3.8936,2000,106000,
GOLF-COURSE,2024-06-30 03:23:15,None,2.02,Not Assigned,Noise,AUTO ID,1,Non-vocal,1,0.1,1.9224,2000,106000,
GOLF-COURSE,2024-06-30 03:23:12,None,2,Not Assigned,Noise,AUTO ID,1,Non-vocal,1,0.1,1.8968,2000,106000,
GOLF-COURSE,2024-06-30 03:10:56,None,2,Not Assigned,Noise,AUTO ID,1,Non-vocal,1,0.1,1.8968,2000,106000,
GOLF-COURSE,2024-06-30 02:51:38,None,3.99,Not Assigned,Noise,AUTO ID,1,Non-vocal,1,0.1,3.8936,2000,106000,
GOLF-COURSE,2024-06-30 02:43:27,None,2,Not Assigned,Noise,AUTO ID,1,Non-vocal,1,0.1,1.8968,2000,106000,
GOLF-COURSE,2024-06-30 02:34:24,None,2,Not Assigned,Noise,AUTO ID,1,Non-vocal,1,0.1,1.8968,2000,106000,
GOLF-COURSE,2024-06-30 02:25:06,None,2,Not Assigned,Noise,AUTO ID,1,Non-vocal,1,0.1,1.8968,2000,106000,
GOLF-COURSE,2024-06-30 02:09:56,None,3.99,Not Assigned,Noise,AUTO ID,1,Non-vocal,1,0.1,3.8936,2000,106000,
GOLF-COURSE,2024-06-30 01:50:34,None,2,Not Assigned,Noise,AUTO ID,1,Non-vocal,1,0.1,1.8968,2000,106000,
GOLF-COURSE,2024-06-30 01:41:42,None,2,Not Assigned,Noise,AUTO ID,1,Non-vocal,1,0.1,1.8968,2000,106000,
GOLF-COURSE,2024-06-30 01:30:19,None,3.99,Not Assigned,Noise,AUTO ID,1,Non-vocal,1,0.1,3.8936,2000,106000,
GOLF-COURSE,2024-06-30 01:27:45,None,2,Not Assigned,Noise,AUTO ID,1,Non-vocal,1,0.1,1.8968,2000,106000,
GOLF-COURSE,2024-06-30 01:11:40,None,2,Not Assigned,Noise,AUTO ID,1,Non-vocal,1,0.1,1.8968,2000,106000,
GOLF-COURSE,2024-06-30 01:01:34,None,2,Not Assigned,Noise,AUTO ID,1,Non-vocal,1,0.1,1.8968,2000,106000,
GOLF-COURSE,2024-06-30 00:59:56,None,2,Not Assigned,Noise,AUTO ID,1,Non-vocal,1,0.1,1.8968,2000,106000,
GOLF-COURSE,2024-06-30 00:51:27,None,2,Not Assigned,Noise,AUTO ID,1,Non-vocal,1,0.1,1.8968,2000,106000,
GOLF-COURSE,2024-06-30 00:48:25,None,2,Not Assigned,Noise,AUTO ID,1,Non-vocal,1,0.1,1.8968,2000,106000,
GOLF-COURSE,2024-06-30 00:45:54,None,3.99,Not Assigned,Noise,AUTO ID,1,Non-vocal,1,0.1,3.8936,2000,106000,
FENLANDS,2024-06-30 02:10:44,None,2,Not Assigned,Noise,AUTO ID,1,Non-vocal,1,0.1,1.8968,2000,106000,
FENLANDS,2024-06-30 00:37:51,None,2,Not Assigned,Noise,AUTO ID,1,Non-vocal,1,0.1,1.8968,2000,106000,
UPPER-HOTSPRINGS,2024-07-01 22:29:16,None,2,Not Assigned,Noise,AUTO ID,1,Non-vocal,1,0.1,1.8968,2000,106000,
UPPER-HOTSPRINGS,2024-07-01 05:44:09,None,2,Not Assigned,Noise,AUTO ID,1,Non-vocal,1,0.1,1.8968,2000,106000,
UPPER-HOTSPRINGS,2024-07-01 03:27:27,None,2,Not Assigned,Noise,AUTO ID,1,Non-vocal,1,0.1,1.8968,2000,106000,
UPPER-HOTSPRINGS,2024-07-01 03:25:38,None,2,Not Assigned,Noise,AUTO ID,1,Non-vocal,1,0.1,1.8968,2000,106000,
UPPER-HOTSPRINGS,2024-07-01 03:25:09,None,2,Not Assigned,Noise,AUTO ID,1,Non-vocal,1,0.1,1.8968,2000,106000,
UPPER-HOTSPRINGS,2024-07-01 03:25:05,None,2,Not Assigned,Noise,AUTO ID,1,Non-vocal,1,0.1,1.8968,2000,106000,
UPPER-HOTSPRINGS,2024-07-01 03:25:01,None,2,Not Assigned,Noise,AUTO ID,1,Non-vocal,1,0.1,1.8968,2000,106000,
UPPER-HOTSPRINGS,2024-07-01 03:23:45,None,2,Not Assigned,Noise,AUTO ID,1,Non-vocal,1,0.1,1.8968,2000,106000,
UPPER-HOTSPRINGS,2024-07-01 03:23:30,None,2,Not Assigned,Noise,AUTO ID,1,Non-vocal,1,0.1,1.8968,2000,106000,
UPPER-HOTSPRINGS,2024-07-01 03:23:16,None,2,Not Assigned,Noise,AUTO ID,1,Non-vocal,1,0.1,1.8968,2000,106000,
UPPER-HOTSPRINGS,2024-07-01 03:22:34,None,2,Not Assigned,Noise,AUTO ID,1,Non-vocal,1,0.1,1.8968,2000,106000,
UPPER-HOTSPRINGS,2024-07-01 03:21:56,None,2,Not Assigned,Noise,AUTO ID,1,Non-vocal,1,0.1,1.8968,2000,106000,
UPPER-HOTSPRINGS,2024-07-01 03:19:08,None,2,Not Assigned,Noise,AUTO ID,1,Non-vocal,1,0.1,1.8968,2000,106000,
UPPER-HOTSPRINGS,2024-07-01 03:18:49,None,2,Not Assigned,Noise,AUTO ID,1,Non-vocal,1,0.1,1.8968,2000,106000,
